ISO.Code,Country.Name,Indicator,Shortind,Sex,Year,Median,Lower,Upper
ARG,Argentina,Mortality rate age 20-24,5q20,Total,2022.5,4.31527069924831,3.88584065910939,4.81209619953313
ARM,Armenia,Mortality rate age 20-24,5q20,Total,2022.5,4.60834474524385,3.6002640886026,5.6547472700943
ATG,Antigua and Barbuda,Mortality rate age 20-24,5q20,Total,2022.5,3.02887686706765,1.20942694987967,5.2776170919231
AUS,Australia,Mortality rate age 20-24,5q20,Total,2022.5,2.14120056727884,1.98086852146051,2.31082308128922
AUT,Austria,Mortality rate age 20-24,5q20,Total,2022.5,1.92269092464181,1.65553395132615,2.19602613124205
AZE,Azerbaijan,Mortality rate age 20-24,5q20,Total,2022.5,4.35325294579203,3.80838634606819,4.94014973849471
BDI,Burundi,Mortality rate age 20-24,5q20,Total,2022.5,8.7648761270398,1.00448425931051,24.6626585772043
BEL,Belgium,Mortality rate age 20-24,5q20,Total,2022.5,1.66458822288196,1.40750320815578,1.95588385434174
BEN,Benin,Mortality rate age 20-24,5q20,Total,2022.5,10.9172547372035,1.64534132095522,25.9134794051289
BFA,Burkina Faso,Mortality rate age 20-24,5q20,Total,2022.5,9.58454982874135,4.11206398008684,16.3715721851287
BGD,Bangladesh,Mortality rate age 20-24,5q20,Total,2022.5,5.85486901713195,4.41114620076607,7.36109169267063
BGR,Bulgaria,Mortality rate age 20-24,5q20,Total,2022.5,3.34094513151151,2.96577172602853,3.75667437307092
BHR,Bahrain,Mortality rate age 20-24,5q20,Total,2022.5,2.37910901403815,1.52837445412392,3.39402587572571
BHS,Bahamas,Mortality rate age 20-24,5q20,Total,2022.5,6.49734362342824,4.38549514642676,9.15488480037686
BIH,Bosnia and Herzegovina,Mortality rate age 20-24,5q20,Total,2022.5,2.09310769654747,1.57283371726176,2.67251567828509
BLR,Belarus,Mortality rate age 20-24,5q20,Total,2022.5,2.2339040870355,1.51431655024769,3.23621356447811
BLZ,Belize,Mortality rate age 20-24,5q20,Total,2022.5,7.69394023692738,6.17027417477937,9.36152593115915
BOL,Bolivia (Plurinational State of),Mortality rate age 20-24,5q20,Total,2022.5,5.15390173558505,0.504739340021404,18.5760765139495
BRA,Brazil,Mortality rate age 20-24,5q20,Total,2022.5,7.55596477099874,7.12289446351391,8.00322017779942
BRB,Barbados,Mortality rate age 20-24,5q20,Total,2022.5,3.48178796992127,1.16836528055833,8.25985544573578
BRN,Brunei Darussalam,Mortality rate age 20-24,5q20,Total,2022.5,3.19395851186655,2.23819207941377,4.24700221234492
BTN,Bhutan,Mortality rate age 20-24,5q20,Total,2022.5,6.73220232759419,0.533599553694442,20.2131794455119
BWA,Botswana,Mortality rate age 20-24,5q20,Total,2022.5,5.98229525458494,1.18607077251307,13.9544313632623
CAF,Central African Republic,Mortality rate age 20-24,5q20,Total,2022.5,23.3961048005424,4.61388559702919,82.2794728447823
CAN,Canada,Mortality rate age 20-24,5q20,Total,2022.5,3.35607070356403,2.98862625744771,3.78075830249586
CHE,Switzerland,Mortality rate age 20-24,5q20,Total,2022.5,1.50908599595578,1.29016248162294,1.74013301691959
CHL,Chile,Mortality rate age 20-24,5q20,Total,2022.5,3.44798829613668,2.7899808756537,4.22441960347442
CHN,China,Mortality rate age 20-24,5q20,Total,2022.5,2.45378073176039,0.933030271035201,5.96141590301034
CIV,Côte d'Ivoire,Mortality rate age 20-24,5q20,Total,2022.5,8.97227565327141,2.73714277564846,16.3312500684648
CMR,Cameroon,Mortality rate age 20-24,5q20,Total,2022.5,17.3112746877974,5.9473212757058,33.359616274519
COD,Democratic Republic of the Congo,Mortality rate age 20-24,5q20,Total,2022.5,19.2513220454,2.83513216533771,54.1983191419753
COG,Congo,Mortality rate age 20-24,5q20,Total,2022.5,10.6712126944059,3.10551329037662,26.7911935413234
COK,Cook Islands,Mortality rate age 20-24,5q20,Total,2022.5,3.12078925927628,0,16.102467763585
COL,Colombia,Mortality rate age 20-24,5q20,Total,2022.5,7.45779334737506,7.03636639881312,7.90654089036186
COM,Comoros,Mortality rate age 20-24,5q20,Total,2022.5,4.13035495152725,0.976389182667359,8.89019955826624
CPV,Cabo Verde,Mortality rate age 20-24,5q20,Total,2022.5,4.001267003513,1.73633519834235,8.06164385178181
CRI,Costa Rica,Mortality rate age 20-24,5q20,Total,2022.5,4.93318120325947,4.45601632670011,5.45428833678062
CUB,Cuba,Mortality rate age 20-24,5q20,Total,2022.5,3.127410232318,2.82715805731479,3.43817847328808
CYP,Cyprus,Mortality rate age 20-24,5q20,Total,2022.5,1.84106466757172,1.25375103736677,2.54639706662296
CZE,Czechia,Mortality rate age 20-24,5q20,Total,2022.5,2.33431643994253,2.09711619688056,2.58179286689297
DEU,Germany,Mortality rate age 20-24,5q20,Total,2022.5,1.55957632879167,1.45817557771295,1.6611867388523
DJI,Djibouti,Mortality rate age 20-24,5q20,Total,2022.5,14.8768404616516,11.5647896446009,19.0641657554723
DMA,Dominica,Mortality rate age 20-24,5q20,Total,2022.5,6.0117632983836,2.79708237143518,10.2158062700434
DNK,Denmark,Mortality rate age 20-24,5q20,Total,2022.5,1.5221593228365,1.29884863936645,1.76728786961972
DOM,Dominican Republic,Mortality rate age 20-24,5q20,Total,2022.5,7.98884460153748,2.16126121922635,19.6634616203414
DZA,Algeria,Mortality rate age 20-24,5q20,Total,2022.5,2.93994174372858,2.38016942745917,3.57534263126575
ECU,Ecuador,Mortality rate age 20-24,5q20,Total,2022.5,7.70207138581502,7.26772225893679,8.15048483566383
EGY,Egypt,Mortality rate age 20-24,5q20,Total,2022.5,4.35293671302028,3.79758703010667,4.97668803868904
ERI,Eritrea,Mortality rate age 20-24,5q20,Total,2022.5,12.0603096709435,9.39752942301843,15.4254011953321
ESP,Spain,Mortality rate age 20-24,5q20,Total,2022.5,1.452953131998,1.26666035416717,1.65725183778301
EST,Estonia,Mortality rate age 20-24,5q20,Total,2022.5,1.73859306874324,0.986165722779236,2.67585582401951
ETH,Ethiopia,Mortality rate age 20-24,5q20,Total,2022.5,8.38731404555082,1.17189429402299,22.2761729703179
FIN,Finland,Mortality rate age 20-24,5q20,Total,2022.5,2.8625633412962,2.47996963396911,3.25743938191096
FJI,Fiji,Mortality rate age 20-24,5q20,Total,2022.5,6.02976369057351,4.14965881518187,8.58730163772619
FRA,France,Mortality rate age 20-24,5q20,Total,2022.5,1.87596138809842,1.71030019136988,2.04865045838886
FSM,Micronesia (Federated States of),Mortality rate age 20-24,5q20,Total,2022.5,6.11222243305642,4.7506732889431,7.80663714190772
GAB,Gabon,Mortality rate age 20-24,5q20,Total,2022.5,6.02616834833869,0.203160038113537,16.8399722107713
GBR,United Kingdom,Mortality rate age 20-24,5q20,Total,2022.5,1.71913700097537,1.41389271719383,2.0576822486354
GEO,Georgia,Mortality rate age 20-24,5q20,Total,2022.5,3.98377492441604,3.33590638351384,4.6533279150166
GHA,Ghana,Mortality rate age 20-24,5q20,Total,2022.5,7.46291298037416,0.163650252244735,22.2101200790044
GIN,Guinea,Mortality rate age 20-24,5q20,Total,2022.5,18.1410872698652,4.41598978633769,44.5766341854249
GMB,Gambia,Mortality rate age 20-24,5q20,Total,2022.5,10.1051799160515,7.90743763419935,13.0066933959765
GNB,Guinea-Bissau,Mortality rate age 20-24,5q20,Total,2022.5,13.096894694074,10.1613040959057,16.8864571017197
GNQ,Equatorial Guinea,Mortality rate age 20-24,5q20,Total,2022.5,13.3337740742056,10.4070396068217,17.1606440097907
GRC,Greece,Mortality rate age 20-24,5q20,Total,2022.5,1.70655094006245,1.37692932324991,2.0944261986595
GRD,Grenada,Mortality rate age 20-24,5q20,Total,2022.5,2.65605542662783,0.885542841674564,4.8436174456191
GTM,Guatemala,Mortality rate age 20-24,5q20,Total,2022.5,7.90321644998704,7.44931795835637,8.37080021500443
GUY,Guyana,Mortality rate age 20-24,5q20,Total,2022.5,6.81774566953708,4.52066604283572,9.68258520975482
HND,Honduras,Mortality rate age 20-24,5q20,Total,2022.5,5.90578115619467,4.6457139821351,7.5881302221866
HRV,Croatia,Mortality rate age 20-24,5q20,Total,2022.5,1.9821485058189,1.41895484067964,2.60292499096416
HTI,Haiti,Mortality rate age 20-24,5q20,Total,2022.5,11.0817800076185,3.45975541293447,23.6315522161275
HUN,Hungary,Mortality rate age 20-24,5q20,Total,2022.5,2.24191638915294,1.98257422856253,2.51475030498769
IDN,Indonesia,Mortality rate age 20-24,5q20,Total,2022.5,5.1305262691469,0.800170405276157,15.4934963554051
IND,India,Mortality rate age 20-24,5q20,Total,2022.5,4.81384729056689,3.58658219530242,6.25714978890227
IRL,Ireland,Mortality rate age 20-24,5q20,Total,2022.5,1.30775981814957,0.942595607166496,1.73101127734107
IRN,Iran (Islamic Republic of),Mortality rate age 20-24,5q20,Total,2022.5,5.5385279891228,3.1756644844804,9.22716927077842
IRQ,Iraq,Mortality rate age 20-24,5q20,Total,2022.5,5.01120190814175,3.91582272276642,6.41486048076401
ISL,Iceland,Mortality rate age 20-24,5q20,Total,2022.5,1.28639052848745,0.572997785620066,2.14508656029361
ISR,Israel,Mortality rate age 20-24,5q20,Total,2022.5,1.72349174476494,1.52329225817812,1.94766016321142
ITA,Italy,Mortality rate age 20-24,5q20,Total,2022.5,1.37365737409501,1.27697853752552,1.47464614657573
JAM,Jamaica,Mortality rate age 20-24,5q20,Total,2022.5,7.20481309020782,5.63865120556086,9.1733087268321
JOR,Jordan,Mortality rate age 20-24,5q20,Total,2022.5,3.60521713552731,2.82302577658674,4.6075843845743
JPN,Japan,Mortality rate age 20-24,5q20,Total,2022.5,1.85030906718497,1.74478905028276,1.9576778013388
KAZ,Kazakhstan,Mortality rate age 20-24,5q20,Total,2022.5,3.96182846700566,3.7120727338375,4.22567287171543
KEN,Kenya,Mortality rate age 20-24,5q20,Total,2022.5,9.61345198831043,2.5755481635949,23.9680746019806
KGZ,Kyrgyzstan,Mortality rate age 20-24,5q20,Total,2022.5,3.50196477671338,3.16516375604294,3.84785564870727
KHM,Cambodia,Mortality rate age 20-24,5q20,Total,2022.5,4.78576481489879,0.188818664562835,11.8229952759752
KIR,Kiribati,Mortality rate age 20-24,5q20,Total,2022.5,9.32434255667924,7.27468507554829,11.9763911711151
KNA,Saint Kitts and Nevis,Mortality rate age 20-24,5q20,Total,2022.5,10.2235858222031,3.89123453318176,22.1913188527826
KOR,Republic of Korea,Mortality rate age 20-24,5q20,Total,2022.5,1.80981447330975,1.58417100573141,2.05164643464465
KWT,Kuwait,Mortality rate age 20-24,5q20,Total,2022.5,2.91285095018212,1.93144560518998,4.07397692308619
LAO,Lao People's Democratic Republic,Mortality rate age 20-24,5q20,Total,2022.5,7.00986792499347,0.571973192898606,18.9352009007289
LBN,Lebanon,Mortality rate age 20-24,5q20,Total,2022.5,3.8873014709071,3.02512648356213,4.96211511149879
LBR,Liberia,Mortality rate age 20-24,5q20,Total,2022.5,15.5027170955169,4.09240066004886,31.9449030427438
LBY,Libya,Mortality rate age 20-24,5q20,Total,2022.5,3.1898726859384,2.49096477456204,4.08130622750911
LCA,Saint Lucia,Mortality rate age 20-24,5q20,Total,2022.5,7.96689610328472,5.14345961452335,11.2992743390069
LKA,Sri Lanka,Mortality rate age 20-24,5q20,Total,2022.5,2.70058752936841,1.22639152934158,5.60884344003169
LSO,Lesotho,Mortality rate age 20-24,5q20,Total,2022.5,16.6569635516628,4.7696570181475,37.5460102731304
LTU,Lithuania,Mortality rate age 20-24,5q20,Total,2022.5,3.23951663489219,2.67716552815328,3.84763349341237
LUX,Luxembourg,Mortality rate age 20-24,5q20,Total,2022.5,0.952083620881061,0.356037512912083,1.66784122943441
LVA,Latvia,Mortality rate age 20-24,5q20,Total,2022.5,3.26334224404634,2.62500867750598,3.95281114639531
MAR,Morocco,Mortality rate age 20-24,5q20,Total,2022.5,3.01666763594233,0.458142849060389,9.14152324008943
MCO,Monaco,Mortality rate age 20-24,5q20,Total,2022.5,1.9112708834923,1.49482598499619,2.44351432055539
MDA,Republic of Moldova,Mortality rate age 20-24,5q20,Total,2022.5,4.09398657373139,3.55972054860758,4.65192413539924
MDG,Madagascar,Mortality rate age 20-24,5q20,Total,2022.5,9.6526317086757,1.76248670882849,21.2717656671704
MDV,Maldives,Mortality rate age 20-24,5q20,Total,2022.5,1.32424864241543,0.32696837676221,2.60244300503105
MEX,Mexico,Mortality rate age 20-24,5q20,Total,2022.5,6.81597286147972,6.40226882538852,7.23199362723574
MHL,Marshall Islands,Mortality rate age 20-24,5q20,Total,2022.5,6.6220205261377,5.1694125490974,8.51884311233848
MKD,North Macedonia,Mortality rate age 20-24,5q20,Total,2022.5,2.21809106921722,1.71994225115382,2.80037900863225
MLI,Mali,Mortality rate age 20-24,5q20,Total,2022.5,13.7100195199702,4.58291852276533,28.2774812923345
MLT,Malta,Mortality rate age 20-24,5q20,Total,2022.5,1.5415279202452,0.780199175337582,2.44520787861354
MMR,Myanmar,Mortality rate age 20-24,5q20,Total,2022.5,5.57639858138093,1.45612866089385,13.0892087818986
MNE,Montenegro,Mortality rate age 20-24,5q20,Total,2022.5,2.40604659727472,1.57178307947776,3.33347263356706
MNG,Mongolia,Mortality rate age 20-24,5q20,Total,2022.5,4.48297551240007,3.92647791390545,5.05688407847632
MOZ,Mozambique,Mortality rate age 20-24,5q20,Total,2022.5,21.0226168101137,6.13342042608538,55.2505636819607
MRT,Mauritania,Mortality rate age 20-24,5q20,Total,2022.5,7.91601635629358,1.27236435505165,18.5864384249589
MSR,Montserrat,Mortality rate age 20-24,5q20,Total,2022.5,3.3557307891311,2.62037727033321,4.28506837867264
MUS,Mauritius,Mortality rate age 20-24,5q20,Total,2022.5,4.77640265686641,3.85642500881072,5.71451701024537
MWI,Malawi,Mortality rate age 20-24,5q20,Total,2022.5,10.9626723142643,3.71358843563192,22.3728287640793
MYS,Malaysia,Mortality rate age 20-24,5q20,Total,2022.5,3.49262549458718,3.0391378957921,4.03029346258661
NAM,Namibia,Mortality rate age 20-24,5q20,Total,2022.5,13.9624844735424,4.52498792892748,34.7099006800668
NER,Niger,Mortality rate age 20-24,5q20,Total,2022.5,16.3576833778986,3.93510790815055,45.1875615553043
NGA,Nigeria,Mortality rate age 20-24,5q20,Total,2022.5,10.1882881306977,3.9225221073063,19.3490373459258
NIC,Nicaragua,Mortality rate age 20-24,5q20,Total,2022.5,5.74058161014013,4.48096176888297,7.36104384177496
NIU,Niue,Mortality rate age 20-24,5q20,Total,2022.5,6.14526373481472,4.83254739073743,7.91127486980003
NLD,Netherlands (Kingdom of the),Mortality rate age 20-24,5q20,Total,2022.5,1.50509416033484,1.35693269980297,1.66183081014033
NOR,Norway,Mortality rate age 20-24,5q20,Total,2022.5,1.766520709088,1.48449392985313,2.05249440916314
NPL,Nepal,Mortality rate age 20-24,5q20,Total,2022.5,5.45700822701123,1.17089419835142,13.3716880940075
NRU,Nauru,Mortality rate age 20-24,5q20,Total,2022.5,6.35852687475502,4.96181742220169,8.16758924266452
NZL,New Zealand,Mortality rate age 20-24,5q20,Total,2022.5,2.69701451698068,2.1957372019725,3.24874199917748
OMN,Oman,Mortality rate age 20-24,5q20,Total,2022.5,3.17161944269284,2.47818908836313,4.03606746754127
PAK,Pakistan,Mortality rate age 20-24,5q20,Total,2022.5,5.81371654037488,0.90052138948909,18.8773909545583
PAN,Panama,Mortality rate age 20-24,5q20,Total,2022.5,5.69325270064092,5.17097086560021,6.23623097456253
PER,Peru,Mortality rate age 20-24,5q20,Total,2022.5,4.17167729308832,1.14060804432391,11.6676018483531
PHL,Philippines,Mortality rate age 20-24,5q20,Total,2022.5,5.82267651529522,5.22385786070666,6.47616849818512
PLW,Palau,Mortality rate age 20-24,5q20,Total,2022.5,20.5164640831197,6.73893051697334,40.5446807839126
PNG,Papua New Guinea,Mortality rate age 20-24,5q20,Total,2022.5,7.98215527573176,6.24593926303999,10.2076499488906
POL,Poland,Mortality rate age 20-24,5q20,Total,2022.5,3.06986971487277,2.88159288012017,3.26114950321018
PRK,Democratic People's Republic of Korea,Mortality rate age 20-24,5q20,Total,2022.5,5.08916818984584,3.98207215726846,6.5231525553051
PRT,Portugal,Mortality rate age 20-24,5q20,Total,2022.5,1.85525388198782,1.61459032938548,2.10450151647879
PRY,Paraguay,Mortality rate age 20-24,5q20,Total,2022.5,6.15615671592051,4.80632005923977,7.92459800534851
PSE,State of Palestine,Mortality rate age 20-24,5q20,Total,2022.5,3.61814366743496,2.80683388693176,4.62744185537205
QAT,Qatar,Mortality rate age 20-24,5q20,Total,2022.5,1.91903458761855,1.20494108230917,2.87792836322695
RKS,Kosovo (UNSCR 1244),Mortality rate age 20-24,5q20,Total,2022.5,3.52085355989717,2.75211398491405,4.50260938119018
ROU,Romania,Mortality rate age 20-24,5q20,Total,2022.5,2.83009831311465,2.58839098278043,3.08203107362053
RUS,Russian Federation,Mortality rate age 20-24,5q20,Total,2022.5,7.21347078077761,5.85513617341975,8.84916742152895
RWA,Rwanda,Mortality rate age 20-24,5q20,Total,2022.5,5.56921216860917,1.00625581589668,13.4722848395944
SAU,Saudi Arabia,Mortality rate age 20-24,5q20,Total,2022.5,5.1051665125218,0.791141693574354,11.8084265802108
SDN,Sudan,Mortality rate age 20-24,5q20,Total,2022.5,14.8312301341011,11.5727589909054,19.0917722333904
SEN,Senegal,Mortality rate age 20-24,5q20,Total,2022.5,5.35568826633659,0.640493329920822,13.473115739857
SGP,Singapore,Mortality rate age 20-24,5q20,Total,2022.5,1.33347000591288,1.0402628702014,1.65512470889315
SLB,Solomon Islands,Mortality rate age 20-24,5q20,Total,2022.5,5.29798389588543,4.14244471690117,6.79057254403578
SLE,Sierra Leone,Mortality rate age 20-24,5q20,Total,2022.5,18.8962186914181,4.72373650002668,36.8343238181839
SLV,El Salvador,Mortality rate age 20-24,5q20,Total,2022.5,6.07840208530153,4.51348621691567,7.98391555917439
SMR,San Marino,Mortality rate age 20-24,5q20,Total,2022.5,1.23741784259013,0.966772409451266,1.58046041033267
SOM,Somalia,Mortality rate age 20-24,5q20,Total,2022.5,27.3239048282419,21.2466932061592,35.2594846133398
SRB,Serbia,Mortality rate age 20-24,5q20,Total,2022.5,2.44371071934069,2.06805847482441,2.85334235172972
SSD,South Sudan,Mortality rate age 20-24,5q20,Total,2022.5,22.1759075788373,17.1644102920842,28.560774354451
STP,Sao Tome and Principe,Mortality rate age 20-24,5q20,Total,2022.5,12.014481295708,2.61902034544874,32.3693852759549
SUR,Suriname,Mortality rate age 20-24,5q20,Total,2022.5,6.56288875072808,4.09758433516176,9.72196059246521
SVK,Slovakia,Mortality rate age 20-24,5q20,Total,2022.5,2.29997368701718,2.01579759273152,2.58757644024704
SVN,Slovenia,Mortality rate age 20-24,5q20,Total,2022.5,1.44894468450163,1.0833033140167,1.8126800121048
SWE,Sweden,Mortality rate age 20-24,5q20,Total,2022.5,2.06956933331626,1.85415224781487,2.29439194161434
SWZ,Eswatini,Mortality rate age 20-24,5q20,Total,2022.5,13.7919105169502,10.7620688603335,17.7438210596279
SYC,Seychelles,Mortality rate age 20-24,5q20,Total,2022.5,3.83145196352341,0.310833618457451,9.74532093275782
SYR,Syrian Arab Republic,Mortality rate age 20-24,5q20,Total,2022.5,4.92559822753735,0,21.1007591386385
TCA,Turks and Caicos Islands,Mortality rate age 20-24,5q20,Total,2022.5,3.5521270148422,2.77580081726732,4.55979804359629
TCD,Chad,Mortality rate age 20-24,5q20,Total,2022.5,18.8295188210339,4.19028436488491,46.6558240624431
TGO,Togo,Mortality rate age 20-24,5q20,Total,2022.5,9.83833613649843,1.82865641424911,26.3037840267284
THA,Thailand,Mortality rate age 20-24,5q20,Total,2022.5,6.39591083430835,4.5719518355536,8.74138191245239
TJK,Tajikistan,Mortality rate age 20-24,5q20,Total,2022.5,2.55051948548901,2.19265801769524,2.91403816827746
TKM,Turkmenistan,Mortality rate age 20-24,5q20,Total,2022.5,5.55475788060356,2.82155352950368,10.3949893595502
TLS,Timor-Leste,Mortality rate age 20-24,5q20,Total,2022.5,15.8313809876923,0,56.3936839968457
TON,Tonga,Mortality rate age 20-24,5q20,Total,2022.5,5.48676392384473,2.53016402123498,9.74382757586258
TTO,Trinidad and Tobago,Mortality rate age 20-24,5q20,Total,2022.5,9.19662217555961,5.13190104232394,15.9260150194457
TUN,Tunisia,Mortality rate age 20-24,5q20,Total,2022.5,4.50012033172731,2.63783574603005,7.24199812800982
TUR,Türkiye,Mortality rate age 20-24,5q20,Total,2022.5,2.51783024650243,2.35223562235233,2.69022202104354
TUV,Tuvalu,Mortality rate age 20-24,5q20,Total,2022.5,5.60984023275113,4.38875113318477,7.20972860566488
TZA,United Republic of Tanzania,Mortality rate age 20-24,5q20,Total,2022.5,6.93067911683432,1.99586987114949,14.088888237853
UGA,Uganda,Mortality rate age 20-24,5q20,Total,2022.5,13.9734354209144,2.76671475264633,36.4528725060833
UKR,Ukraine,Mortality rate age 20-24,5q20,Total,2022.5,18.0998190612608,16.1760722404478,20.2825251847633
URY,Uruguay,Mortality rate age 20-24,5q20,Total,2022.5,5.86684801495496,5.24519393528516,6.52611582199074
USA,United States,Mortality rate age 20-24,5q20,Total,2022.5,6.22053242163545,5.55942830958841,6.99757121423454
UZB,Uzbekistan,Mortality rate age 20-24,5q20,Total,2022.5,3.86105775288392,3.33307531925607,4.52609114218142
VCT,Saint Vincent and the Grenadines,Mortality rate age 20-24,5q20,Total,2022.5,6.00114702248788,2.46080482805009,10.1180861431855
VEN,Venezuela (Bolivarian Republic of),Mortality rate age 20-24,5q20,Total,2022.5,15.5027105904644,6.14699913991761,29.5882140528437
VGB,British Virgin Islands,Mortality rate age 20-24,5q20,Total,2022.5,5.34920758104307,4.16904372500658,6.8756069906461
VNM,Viet Nam,Mortality rate age 20-24,5q20,Total,2022.5,3.30175461252458,1.58666914896804,5.54651827338148
VUT,Vanuatu,Mortality rate age 20-24,5q20,Total,2022.5,5.28254162451947,4.12959636970014,6.76608514194348
WSM,Samoa,Mortality rate age 20-24,5q20,Total,2022.5,4.0193092896168,0.421484266494876,9.89103779494347
YEM,Yemen,Mortality rate age 20-24,5q20,Total,2022.5,7.8911897522902,6.14372412714338,10.0785085147885
ZAF,South Africa,Mortality rate age 20-24,5q20,Total,2022.5,13.0802647165242,10.640192325356,15.730536896962
ZMB,Zambia,Mortality rate age 20-24,5q20,Total,2022.5,11.7988751771163,3.66083019230928,24.1317277762344
ZWE,Zimbabwe,Mortality rate age 20-24,5q20,Total,2022.5,14.3964926783127,4.84273288444914,30.6689291680839
AFG,Afghanistan,Mortality rate age 10-19,10q10,Total,2022.5,16.7499703810963,10.7373775741292,24.8811135154131
AGO,Angola,Mortality rate age 10-19,10q10,Total,2022.5,17.8239702567818,13.9022202260138,22.697887695159
AIA,Anguilla,Mortality rate age 10-19,10q10,Total,2022.5,3.25457099749082,2.55600893530795,4.18753500989777
ALB,Albania,Mortality rate age 10-19,10q10,Total,2022.5,2.48828182660554,2.10630635390492,2.91461116855018
AND,Andorra,Mortality rate age 10-19,10q10,Total,2022.5,1.64593831272941,1.28909592393175,2.09801038903595
ARE,United Arab Emirates,Mortality rate age 10-19,10q10,Total,2022.5,2.65552007754999,2.06663330230909,3.40955649371568
ARG,Argentina,Mortality rate age 10-19,10q10,Total,2022.5,3.79992200381463,3.65323356433063,3.97087064118286
ARM,Armenia,Mortality rate age 10-19,10q10,Total,2022.5,5.64304885956024,5.13955981388835,6.20794222938396
ATG,Antigua and Barbuda,Mortality rate age 10-19,10q10,Total,2022.5,3.08191142119429,2.29263241405721,4.17257646449572
AUS,Australia,Mortality rate age 10-19,10q10,Total,2022.5,1.92220629196627,1.83599991984933,2.00622801600734
AUT,Austria,Mortality rate age 10-19,10q10,Total,2022.5,1.92547925522868,1.81267468621823,2.05549273099856
AZE,Azerbaijan,Mortality rate age 10-19,10q10,Total,2022.5,4.53214501429466,4.28053564042193,4.78978121456958
BDI,Burundi,Mortality rate age 10-19,10q10,Total,2022.5,15.9267684721767,7.69213813460089,34.1658342440476
BEL,Belgium,Mortality rate age 10-19,10q10,Total,2022.5,1.40930850817822,1.31140497919405,1.52050731033556
BEN,Benin,Mortality rate age 10-19,10q10,Total,2022.5,17.1088693603947,10.6652643040824,25.7445930952247
BFA,Burkina Faso,Mortality rate age 10-19,10q10,Total,2022.5,12.1689338806411,6.40360836634726,23.9752922663438
BGD,Bangladesh,Mortality rate age 10-19,10q10,Total,2022.5,5.1341401203181,3.98458054903504,6.42832603458385
BGR,Bulgaria,Mortality rate age 10-19,10q10,Total,2022.5,3.16789906671067,2.9413878263624,3.40989966029263
BHR,Bahrain,Mortality rate age 10-19,10q10,Total,2022.5,2.56102675612047,2.07103971427988,3.1712232262812
BHS,Bahamas,Mortality rate age 10-19,10q10,Total,2022.5,4.12603290317615,3.15887913699442,5.31233474276293
BIH,Bosnia and Herzegovina,Mortality rate age 10-19,10q10,Total,2022.5,2.05672464453255,1.78141048418854,2.37175345714844
BLR,Belarus,Mortality rate age 10-19,10q10,Total,2022.5,2.03384772916115,1.76629075408361,2.35530398101818
BLZ,Belize,Mortality rate age 10-19,10q10,Total,2022.5,5.62106135929252,4.82347264141541,6.5119629698695
BOL,Bolivia (Plurinational State of),Mortality rate age 10-19,10q10,Total,2022.5,6.10897900117136,3.41745166052738,10.2962301629289
BRA,Brazil,Mortality rate age 10-19,10q10,Total,2022.5,6.06897425351693,5.90288520681637,6.24218167695682
BRB,Barbados,Mortality rate age 10-19,10q10,Total,2022.5,3.26993450339508,2.21080207012976,4.66646467177169
BRN,Brunei Darussalam,Mortality rate age 10-19,10q10,Total,2022.5,2.65302714729609,2.06886680476895,3.32761893916019
BTN,Bhutan,Mortality rate age 10-19,10q10,Total,2022.5,9.51596864720183,5.04405696527948,15.9626685169583
BWA,Botswana,Mortality rate age 10-19,10q10,Total,2022.5,7.28538569603787,4.0933365449038,11.9200803750036
CAF,Central African Republic,Mortality rate age 10-19,10q10,Total,2022.5,20.8185350426061,9.76095912999599,38.0579397708851
CAN,Canada,Mortality rate age 10-19,10q10,Total,2022.5,2.43992147294536,2.33607268375776,2.54606929748758
CHE,Switzerland,Mortality rate age 10-19,10q10,Total,2022.5,1.52229486630184,1.39910166567083,1.65460971155466
CHL,Chile,Mortality rate age 10-19,10q10,Total,2022.5,2.98892857633537,2.78077924671061,3.18592661209353
CHN,China,Mortality rate age 10-19,10q10,Total,2022.5,2.18698172012577,1.5147661273829,3.27109399062435
CIV,Côte d'Ivoire,Mortality rate age 10-19,10q10,Total,2022.5,14.1484281498033,8.12710763068575,21.2861388939799
CMR,Cameroon,Mortality rate age 10-19,10q10,Total,2022.5,19.0730798858273,11.4067091327571,28.8877403963622
COD,Democratic Republic of the Congo,Mortality rate age 10-19,10q10,Total,2022.5,24.9629047375579,15.9511631937854,37.3445198008913
COG,Congo,Mortality rate age 10-19,10q10,Total,2022.5,7.29439911078278,3.75345275702901,13.1713259726918
COK,Cook Islands,Mortality rate age 10-19,10q10,Total,2022.5,6.15081957357588,3.53875491431048,8.46278917387513
COL,Colombia,Mortality rate age 10-19,10q10,Total,2022.5,5.9528605551179,5.79350105174575,6.11766110642896
COM,Comoros,Mortality rate age 10-19,10q10,Total,2022.5,5.01661324954439,2.89701303642361,8.36062668346234
CPV,Cabo Verde,Mortality rate age 10-19,10q10,Total,2022.5,3.1182715150857,2.20452941351455,4.33680399030449
CRI,Costa Rica,Mortality rate age 10-19,10q10,Total,2022.5,3.78936361484239,3.58240337153542,4.00027652853778
CUB,Cuba,Mortality rate age 10-19,10q10,Total,2022.5,3.42055380735595,3.22211549637814,3.62951148803927
CYP,Cyprus,Mortality rate age 10-19,10q10,Total,2022.5,1.46766484687622,1.09335340829277,1.90764023812024
