ISO.Code,Country.Name,Indicator,Shortind,Sex,Year,Median,Lower,Upper
BOL,Bolivia (Plurinational State of),Neonatal mortality rate,NMR,Total,2023.5,12.2435835746646,7.87397688538694,18.9434910576856
BRA,Brazil,Neonatal mortality rate,NMR,Total,2023.5,7.60949720177243,6.61826533107361,8.7136109295178
BRB,Barbados,Neonatal mortality rate,NMR,Total,2023.5,6.87123126507094,4.17685933687994,11.2507016005287
BRN,Brunei Darussalam,Neonatal mortality rate,NMR,Total,2023.5,4.9339206782503,4.07774833253538,5.91720149210351
BTN,Bhutan,Neonatal mortality rate,NMR,Total,2023.5,12.6606071423175,6.23283672841497,24.5901121974474
BWA,Botswana,Neonatal mortality rate,NMR,Total,2023.5,20.8804489967546,7.50351686532739,57.4099754239116
CAF,Central African Republic,Neonatal mortality rate,NMR,Total,2023.5,30.7100928642479,21.3820335258146,43.9074388737604
CAN,Canada,Neonatal mortality rate,NMR,Total,2023.5,3.38850470428968,3.2076675852097,3.57459475020207
CHE,Switzerland,Neonatal mortality rate,NMR,Total,2023.5,2.82322406845057,2.62703233553622,3.02979187176474
CHL,Chile,Neonatal mortality rate,NMR,Total,2023.5,4.63224856552053,4.40637507600071,4.86834976566932
CHN,China,Neonatal mortality rate,NMR,Total,2023.5,2.82635108390129,2.45059640869102,3.23122908007637
CIV,Côte d'Ivoire,Neonatal mortality rate,NMR,Total,2023.5,28.2056429739073,21.9947896725569,35.4719893331001
CMR,Cameroon,Neonatal mortality rate,NMR,Total,2023.5,25.211694595339,17.8317164933159,35.3827392160194
COD,Democratic Republic of the Congo,Neonatal mortality rate,NMR,Total,2023.5,25.3469721688341,13.4918152295024,45.9944135242485
COG,Congo,Neonatal mortality rate,NMR,Total,2023.5,17.669493710485,9.14598703596453,33.7740802515483
COK,Cook Islands,Neonatal mortality rate,NMR,Total,2023.5,7.18798319233835,3.49014154317637,13.0610642471662
COL,Colombia,Neonatal mortality rate,NMR,Total,2023.5,6.54463377496523,4.05145972414603,10.4737194671988
COM,Comoros,Neonatal mortality rate,NMR,Total,2023.5,22.5351563599976,15.7888921217808,31.6035934633657
CPV,Cabo Verde,Neonatal mortality rate,NMR,Total,2023.5,8.32346963493199,7.19156679608205,9.61739477474125
CRI,Costa Rica,Neonatal mortality rate,NMR,Total,2023.5,7.19782861666845,6.5907400245605,7.8618903038102
CUB,Cuba,Neonatal mortality rate,NMR,Total,2023.5,4.15336931693385,3.35752684061426,5.24302347030271
CYP,Cyprus,Neonatal mortality rate,NMR,Total,2023.5,1.94751028117392,1.42828750215377,2.60794349359068
CZE,Czechia,Neonatal mortality rate,NMR,Total,2023.5,1.30512326283324,1.18366842915435,1.43581209021502
DEU,Germany,Neonatal mortality rate,NMR,Total,2023.5,2.28197221940508,2.20700837479797,2.3596961863747
DJI,Djibouti,Neonatal mortality rate,NMR,Total,2023.5,28.169985487913,14.2464755447698,54.4137777607079
DMA,Dominica,Neonatal mortality rate,NMR,Total,2023.5,30.8086139792713,26.5175722831097,35.9378270201574
DNK,Denmark,Neonatal mortality rate,NMR,Total,2023.5,1.75121601767033,1.3278302706297,2.13654500262797
DOM,Dominican Republic,Neonatal mortality rate,NMR,Total,2023.5,21.7404357729125,14.962536364524,31.6560728646138
DZA,Algeria,Neonatal mortality rate,NMR,Total,2023.5,15.3292328889733,13.7670976871854,17.034727507275
ECU,Ecuador,Neonatal mortality rate,NMR,Total,2023.5,7.09785976093807,6.16448664799144,8.13030747173887
EGY,Egypt,Neonatal mortality rate,NMR,Total,2023.5,9.25242731712138,5.64154940943106,15.2372003987507
ERI,Eritrea,Neonatal mortality rate,NMR,Total,2023.5,16.3904632012873,8.7602663989874,31.3491480964558
ESP,Spain,Neonatal mortality rate,NMR,Total,2023.5,1.69893560602327,1.56392129675534,1.84317538534502
EST,Estonia,Neonatal mortality rate,NMR,Total,2023.5,0.984971375942999,0.795821716288403,1.21109677953008
ETH,Ethiopia,Neonatal mortality rate,NMR,Total,2023.5,27.3740988381484,19.6038340412129,38.01297323085
FIN,Finland,Neonatal mortality rate,NMR,Total,2023.5,1.31986978609425,1.17159508970899,1.48213859036175
FJI,Fiji,Neonatal mortality rate,NMR,Total,2023.5,14.9228773149901,11.7416110397421,18.7657826245718
FRA,France,Neonatal mortality rate,NMR,Total,2023.5,2.7470345710882,2.63516762898065,2.86390201520059
FSM,Micronesia (Federated States of),Neonatal mortality rate,NMR,Total,2023.5,12.1458955194012,4.57961670466507,29.8374680631173
GAB,Gabon,Neonatal mortality rate,NMR,Total,2023.5,16.7647212041854,11.6221557495424,24.8152597929692
GBR,United Kingdom,Neonatal mortality rate,NMR,Total,2023.5,2.68125846038165,2.42930028338014,2.94807071873417
GEO,Georgia,Neonatal mortality rate,NMR,Total,2023.5,5.32011933897114,4.31402331117443,6.59010808014954
GHA,Ghana,Neonatal mortality rate,NMR,Total,2023.5,21.2226743703682,17.0597897290053,26.2795575365486
GIN,Guinea,Neonatal mortality rate,NMR,Total,2023.5,30.3259610287561,21.2897355160478,43.4094342485127
GMB,Gambia,Neonatal mortality rate,NMR,Total,2023.5,23.6816551130344,16.8288996671541,33.4673371866645
GNB,Guinea-Bissau,Neonatal mortality rate,NMR,Total,2023.5,32.6576084152874,17.6330789686356,58.3662828881975
GNQ,Equatorial Guinea,Neonatal mortality rate,NMR,Total,2023.5,27.2491912404511,12.0462175551734,55.1388719485266
GRC,Greece,Neonatal mortality rate,NMR,Total,2023.5,2.26739724418254,1.81360420732825,2.79420489192768
GRD,Grenada,Neonatal mortality rate,NMR,Total,2023.5,12.4135043827376,9.5357699879395,16.1004314059806
GTM,Guatemala,Neonatal mortality rate,NMR,Total,2023.5,10.0011405959974,6.67537030732487,15.1438229586784
GUY,Guyana,Neonatal mortality rate,NMR,Total,2023.5,15.6160308017013,8.50243586159412,29.099724573597
HND,Honduras,Neonatal mortality rate,NMR,Total,2023.5,8.82779969881241,6.12772033108047,12.98624816996
HRV,Croatia,Neonatal mortality rate,NMR,Total,2023.5,2.80504213482242,2.52051984364732,3.1123902656657
HTI,Haiti,Neonatal mortality rate,NMR,Total,2023.5,23.3326516913615,14.4732600890058,37.8762683747493
HUN,Hungary,Neonatal mortality rate,NMR,Total,2023.5,2.11007542432471,1.92790523749149,2.30897979321362
IDN,Indonesia,Neonatal mortality rate,NMR,Total,2023.5,10.526099951548,7.65085205850808,14.366410330833
IND,India,Neonatal mortality rate,NMR,Total,2023.5,17.2938358607291,14.7526177428372,20.1198618013668
IRL,Ireland,Neonatal mortality rate,NMR,Total,2023.5,2.52504560231674,2.10958919396847,2.99445689665373
IRN,Iran (Islamic Republic of),Neonatal mortality rate,NMR,Total,2023.5,7.40202795861102,3.38357956991126,14.7439348344187
IRQ,Iraq,Neonatal mortality rate,NMR,Total,2023.5,12.8556223659222,8.84315640261096,18.7033137277666
ISL,Iceland,Neonatal mortality rate,NMR,Total,2023.5,1.30989596897521,0.93709967309864,1.80515647505775
ISR,Israel,Neonatal mortality rate,NMR,Total,2023.5,1.73796311308862,1.63025351975438,1.85472400125702
ITA,Italy,Neonatal mortality rate,NMR,Total,2023.5,1.62187017288518,1.48614795463387,1.75734658110949
JAM,Jamaica,Neonatal mortality rate,NMR,Total,2023.5,14.5252993028934,13.2834912254686,15.8210256484601
JOR,Jordan,Neonatal mortality rate,NMR,Total,2023.5,7.56063980452789,5.5412811102464,10.7182662619019
JPN,Japan,Neonatal mortality rate,NMR,Total,2023.5,0.803725029116986,0.76193386685108,0.847740899456599
KAZ,Kazakhstan,Neonatal mortality rate,NMR,Total,2023.5,4.29230939340774,3.9825460857081,4.61428873027612
KEN,Kenya,Neonatal mortality rate,NMR,Total,2023.5,21.5133200232154,17.4227385515554,26.3971708493536
KGZ,Kyrgyzstan,Neonatal mortality rate,NMR,Total,2023.5,10.8333393048984,9.16510166342437,12.5082601182276
KHM,Cambodia,Neonatal mortality rate,NMR,Total,2023.5,11.8282846797856,5.45862904031866,25.6891129983433
KIR,Kiribati,Neonatal mortality rate,NMR,Total,2023.5,22.4125415305035,10.4059479655111,40.6310351381735
KNA,Saint Kitts and Nevis,Neonatal mortality rate,NMR,Total,2023.5,10.3012569001375,6.28623718660509,16.5876370525501
KOR,Republic of Korea,Neonatal mortality rate,NMR,Total,2023.5,1.1711105943757,1.0280271902485,1.31330640714307
KWT,Kuwait,Neonatal mortality rate,NMR,Total,2023.5,4.83551044221129,4.47856801076545,5.2201241766633
LAO,Lao People's Democratic Republic,Neonatal mortality rate,NMR,Total,2023.5,20.0271542681157,12.9571264296627,30.4758538234781
LBN,Lebanon,Neonatal mortality rate,NMR,Total,2023.5,11.1381012829091,9.88803445370541,12.5836602203018
LBR,Liberia,Neonatal mortality rate,NMR,Total,2023.5,29.6473449188115,20.0701746045059,43.537990004186
LBY,Libya,Neonatal mortality rate,NMR,Total,2023.5,5.71473476968484,3.19584879070891,10.4796277613814
LCA,Saint Lucia,Neonatal mortality rate,NMR,Total,2023.5,10.0488552112557,8.24905876316573,12.1480827170102
LKA,Sri Lanka,Neonatal mortality rate,NMR,Total,2023.5,4.10689069385484,3.49235332564198,4.80854934269669
LSO,Lesotho,Neonatal mortality rate,NMR,Total,2023.5,28.7414659650869,20.4400939679991,39.2908070521031
LTU,Lithuania,Neonatal mortality rate,NMR,Total,2023.5,1.9486169970956,1.61800916208317,2.34779241697419
LUX,Luxembourg,Neonatal mortality rate,NMR,Total,2023.5,1.64806588256137,1.23674530840268,2.20397522599898
LVA,Latvia,Neonatal mortality rate,NMR,Total,2023.5,1.50338999965871,1.21443783953968,1.85326991731553
MAR,Morocco,Neonatal mortality rate,NMR,Total,2023.5,10.1805229248687,6.53342291202394,15.4014952935649
MCO,Monaco,Neonatal mortality rate,NMR,Total,2023.5,1.45196985152251,0.695917145486831,2.71279014363831
MDA,Republic of Moldova,Neonatal mortality rate,NMR,Total,2023.5,10.7700741547029,7.83313030580822,15.1603687833062
MDG,Madagascar,Neonatal mortality rate,NMR,Total,2023.5,23.8406303537283,18.5243869650605,30.84919902726
MDV,Maldives,Neonatal mortality rate,NMR,Total,2023.5,3.85875454867525,3.00982717789363,4.88308363471075
MEX,Mexico,Neonatal mortality rate,NMR,Total,2023.5,7.59449027999813,5.69359596360849,9.87443650751123
MHL,Marshall Islands,Neonatal mortality rate,NMR,Total,2023.5,13.0429704163592,6.57652128503729,25.0917841564528
MKD,North Macedonia,Neonatal mortality rate,NMR,Total,2023.5,1.40967821061099,1.09773800881112,1.77981186338609
MLI,Mali,Neonatal mortality rate,NMR,Total,2023.5,32.3745736478615,22.6943393311266,45.5829127114722
MLT,Malta,Neonatal mortality rate,NMR,Total,2023.5,3.67723523702435,2.9456788154728,4.56959106819456
MMR,Myanmar,Neonatal mortality rate,NMR,Total,2023.5,20.5934828612075,12.1197592741774,33.7593915150273
MNE,Montenegro,Neonatal mortality rate,NMR,Total,2023.5,0.992097999274621,0.641038554357551,1.43564752292917
MNG,Mongolia,Neonatal mortality rate,NMR,Total,2023.5,7.44268750920678,6.94350396353883,7.96364038480492
MOZ,Mozambique,Neonatal mortality rate,NMR,Total,2023.5,25.4107428847085,19.6790068168734,33.0918456588482
MRT,Mauritania,Neonatal mortality rate,NMR,Total,2023.5,21.4737691003222,15.090113470858,30.6075955169562
MSR,Montserrat,Neonatal mortality rate,NMR,Total,2023.5,3.38298997850942,1.14775677718029,9.79709400949622
MUS,Mauritius,Neonatal mortality rate,NMR,Total,2023.5,9.00490813077476,8.00297692304341,10.1058515991147
MWI,Malawi,Neonatal mortality rate,NMR,Total,2023.5,18.825372760381,10.6833228900253,32.6193516016189
MYS,Malaysia,Neonatal mortality rate,NMR,Total,2023.5,4.0743023647104,3.56523743569165,4.63607131615969
NAM,Namibia,Neonatal mortality rate,NMR,Total,2023.5,24.1011462963996,17.761286653448,33.8000964425198
NER,Niger,Neonatal mortality rate,NMR,Total,2023.5,33.774335082738,24.8088331294017,46.5677729445238
NGA,Nigeria,Neonatal mortality rate,NMR,Total,2023.5,33.6993219769513,22.61180583384,50.7059339022438
NIC,Nicaragua,Neonatal mortality rate,NMR,Total,2023.5,8.40986254877809,7.66764084050806,9.65590826319485
NIU,Niue,Neonatal mortality rate,NMR,Total,2023.5,12.6343377603662,4.69391890779848,32.4742162012225
NLD,Netherlands (Kingdom of the),Neonatal mortality rate,NMR,Total,2023.5,2.60086643303396,2.45926625467416,2.74192557968406
NOR,Norway,Neonatal mortality rate,NMR,Total,2023.5,1.31139049752893,1.1626532963911,1.47695574853128
NPL,Nepal,Neonatal mortality rate,NMR,Total,2023.5,16.578003695457,13.1812974005779,20.6611503458652
NRU,Nauru,Neonatal mortality rate,NMR,Total,2023.5,4.80791761009775,2.62339906170298,8.93876995946316
NZL,New Zealand,Neonatal mortality rate,NMR,Total,2023.5,2.70420774032433,2.14919892603605,3.33305310505855
OMN,Oman,Neonatal mortality rate,NMR,Total,2023.5,4.70478024392582,2.67084201859426,6.63818130634793
PAK,Pakistan,Neonatal mortality rate,NMR,Total,2023.5,37.5958344753072,30.2655140184414,46.7301104173274
PAN,Panama,Neonatal mortality rate,NMR,Total,2023.5,6.60641227557962,5.68124270283361,7.53513739289764
PER,Peru,Neonatal mortality rate,NMR,Total,2023.5,7.76029826106122,5.79300698963156,10.5103067796314
PHL,Philippines,Neonatal mortality rate,NMR,Total,2023.5,13.9678919090102,10.381218709985,19.2411676726123
PLW,Palau,Neonatal mortality rate,NMR,Total,2023.5,11.7211377354159,5.24641122667926,22.1627513026445
PNG,Papua New Guinea,Neonatal mortality rate,NMR,Total,2023.5,20.5081065511263,12.729667515183,32.9056964595415
POL,Poland,Neonatal mortality rate,NMR,Total,2023.5,2.3579218630866,2.23333441690504,2.4879461922811
PRK,Democratic People's Republic of Korea,Neonatal mortality rate,NMR,Total,2023.5,9.6308873698468,5.1234291218071,14.744012578316
PRT,Portugal,Neonatal mortality rate,NMR,Total,2023.5,1.59692437208991,1.44634918268336,1.75613167415877
PRY,Paraguay,Neonatal mortality rate,NMR,Total,2023.5,9.08234472732346,4.17255517272946,19.9239134515963
PSE,State of Palestine,Neonatal mortality rate,NMR,Total,2023.5,8.70206104818501,5.93416815696609,12.9196834240978
QAT,Qatar,Neonatal mortality rate,NMR,Total,2023.5,3.72484666502296,3.33983232318144,4.15491176309536
RKS,Kosovo (UNSCR 1244),Neonatal mortality rate,NMR,Total,2023.5,6.83393908563256,5.43443005433465,8.56063122915175
ROU,Romania,Neonatal mortality rate,NMR,Total,2023.5,3.33747125595809,2.9250244143851,3.75204671478965
RUS,Russian Federation,Neonatal mortality rate,NMR,Total,2023.5,1.71772840107096,1.32408452397421,2.18567274071516
RWA,Rwanda,Neonatal mortality rate,NMR,Total,2023.5,18.1269016629829,13.487334408515,24.0959204879513
SAU,Saudi Arabia,Neonatal mortality rate,NMR,Total,2023.5,2.96519173907022,1.73961126448422,4.68689788403028
SDN,Sudan,Neonatal mortality rate,NMR,Total,2023.5,24.8034603631376,15.632994313833,38.7832390553966
SEN,Senegal,Neonatal mortality rate,NMR,Total,2023.5,22.3229552985082,17.9889013457797,27.8776046278191
SGP,Singapore,Neonatal mortality rate,NMR,Total,2023.5,0.898346938481822,0.716547818196403,1.13570601885975
SLB,Solomon Islands,Neonatal mortality rate,NMR,Total,2023.5,8.31285323089685,5.08180830166298,13.243487572366
SLE,Sierra Leone,Neonatal mortality rate,NMR,Total,2023.5,29.2511027599925,21.6156089060163,39.2737802724598
SLV,El Salvador,Neonatal mortality rate,NMR,Total,2023.5,4.41909500746026,2.6359690748298,7.64900268407337
SMR,San Marino,Neonatal mortality rate,NMR,Total,2023.5,0.617833502749453,0.153696656781559,1.57665515035991
SOM,Somalia,Neonatal mortality rate,NMR,Total,2023.5,34.9048157601726,14.7434552427506,80.7827646631056
SRB,Serbia,Neonatal mortality rate,NMR,Total,2023.5,3.17211351862655,2.88602061771729,3.45105294285381
SSD,South Sudan,Neonatal mortality rate,NMR,Total,2023.5,40.240552365743,11.0681745157049,113.44716738217
STP,Sao Tome and Principe,Neonatal mortality rate,NMR,Total,2023.5,6.76031448036776,3.45609103025927,13.0883566901562
SUR,Suriname,Neonatal mortality rate,NMR,Total,2023.5,9.93516033619288,5.10715532123346,18.5289546786212
SVK,Slovakia,Neonatal mortality rate,NMR,Total,2023.5,3.04384971663028,2.79423084782364,3.30723141689697
SVN,Slovenia,Neonatal mortality rate,NMR,Total,2023.5,1.3008919305216,1.09463880524017,1.54400011341041
SWE,Sweden,Neonatal mortality rate,NMR,Total,2023.5,1.40933211140117,1.28631715054593,1.5403459680162
SWZ,Eswatini,Neonatal mortality rate,NMR,Total,2023.5,24.4627268090971,15.9850984905556,38.2397938463213
SYC,Seychelles,Neonatal mortality rate,NMR,Total,2023.5,8.51001156353375,6.25336537100695,11.3860499866226
SYR,Syrian Arab Republic,Neonatal mortality rate,NMR,Total,2023.5,10.0126550899406,4.83659106853393,16.0771465950929
TCA,Turks and Caicos Islands,Neonatal mortality rate,NMR,Total,2023.5,2.93481500182114,0.845231290787679,9.33897216944338
TCD,Chad,Neonatal mortality rate,NMR,Total,2023.5,31.3879207689826,20.0263540459346,48.0721297839482
TGO,Togo,Neonatal mortality rate,NMR,Total,2023.5,23.0835982894809,15.7457978555986,33.309295792614
THA,Thailand,Neonatal mortality rate,NMR,Total,2023.5,5.20184768253358,3.48777995146324,7.15196225481265
TJK,Tajikistan,Neonatal mortality rate,NMR,Total,2023.5,12.6484447761705,6.31961143748148,25.1525145957352
TKM,Turkmenistan,Neonatal mortality rate,NMR,Total,2023.5,22.8492313663843,13.4951707298668,38.5018722127712
TLS,Timor-Leste,Neonatal mortality rate,NMR,Total,2023.5,22.2099428387171,13.6897727285066,35.4965856083181
TON,Tonga,Neonatal mortality rate,NMR,Total,2023.5,4.33699861845407,2.63401353854679,7.03008418033078
TTO,Trinidad and Tobago,Neonatal mortality rate,NMR,Total,2023.5,12.8602223730337,8.13625335749887,20.4578176781723
TUN,Tunisia,Neonatal mortality rate,NMR,Total,2023.5,8.36230104166589,7.365388467836,9.21577975878105
TUR,Türkiye,Neonatal mortality rate,NMR,Total,2023.5,4.85634683067229,4.17665635083608,5.73887373734996
TUV,Tuvalu,Neonatal mortality rate,NMR,Total,2023.5,9.04654154077794,4.51315066890801,17.5017394142366
TZA,United Republic of Tanzania,Neonatal mortality rate,NMR,Total,2023.5,20.5643517986769,15.6421234461011,26.9611806337377
UGA,Uganda,Neonatal mortality rate,NMR,Total,2023.5,17.8512160596848,11.1864550891213,27.8351740844998
UKR,Ukraine,Neonatal mortality rate,NMR,Total,2023.5,4.7005378297272,3.27737530632122,6.03611271332545
URY,Uruguay,Neonatal mortality rate,NMR,Total,2023.5,4.10564674030262,3.52304112363553,4.68964863294678
USA,United States,Neonatal mortality rate,NMR,Total,2023.5,3.36607165791089,3.22630290511612,3.51112182818094
UZB,Uzbekistan,Neonatal mortality rate,NMR,Total,2023.5,7.61803824417263,6.50287307906579,9.10070047476165
VCT,Saint Vincent and the Grenadines,Neonatal mortality rate,NMR,Total,2023.5,5.78634875931408,4.22625084663965,7.88662862478419
VEN,Venezuela (Bolivarian Republic of),Neonatal mortality rate,NMR,Total,2023.5,15.027803200757,10.4327995987733,22.0064022045382
VGB,British Virgin Islands,Neonatal mortality rate,NMR,Total,2023.5,6.63430233537965,2.962376195367,13.7408184858859
VNM,Viet Nam,Neonatal mortality rate,NMR,Total,2023.5,10.25297517755,7.72287790769196,13.3348220324847
VUT,Vanuatu,Neonatal mortality rate,NMR,Total,2023.5,8.71552304135775,4.62252908627551,13.9739490186249
WSM,Samoa,Neonatal mortality rate,NMR,Total,2023.5,6.17274997204342,3.53538698019639,10.185101520382
YEM,Yemen,Neonatal mortality rate,NMR,Total,2023.5,21.3691567897655,16.9198952968201,27.4091808105957
ZAF,South Africa,Neonatal mortality rate,NMR,Total,2023.5,11.6541051980032,9.65472165648887,13.9141996486496
ZMB,Zambia,Neonatal mortality rate,NMR,Total,2023.5,21.9850606188359,14.3950768095699,33.4730894290003
ZWE,Zimbabwe,Neonatal mortality rate,NMR,Total,2023.5,22.3657401323343,13.278398355797,36.7068913101055
AFG,Afghanistan,Mortality rate age 1-59 months,MR1t59,Total,2023.5,21.9671340667528,16.188578603077,29.6898897718954
AGO,Angola,Mortality rate age 1-59 months,MR1t59,Total,2023.5,39.4132945784669,15.602952092003,85.080649657061
AIA,Anguilla,Mortality rate age 1-59 months,MR1t59,Total,2023.5,2.76349500443074,1.01801894892832,5.96493350774581
ALB,Albania,Mortality rate age 1-59 months,MR1t59,Total,2023.5,2.52878170477078,1.76940944034109,3.53529471698448
AND,Andorra,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.27791356678986,0.269804126181916,5.03496350472427
ARE,United Arab Emirates,Mortality rate age 1-59 months,MR1t59,Total,2023.5,2.55092161893611,2.13798370857725,3.00480306008014
ARG,Argentina,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.67013449774434,4.0529434573596,5.37809583797888
ARM,Armenia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.78680698416822,3.23070387562045,6.6546466285648
ATG,Antigua and Barbuda,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.96579693950128,2.63074008681061,5.75037654285578
AUS,Australia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.35720179485199,1.27605493875148,1.44126576612838
AUT,Austria,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.13182882795826,1.01147955946472,1.26231834264928
AZE,Azerbaijan,Mortality rate age 1-59 months,MR1t59,Total,2023.5,5.83482305888239,3.72627826605546,9.07481489925907
BDI,Burundi,Mortality rate age 1-59 months,MR1t59,Total,2023.5,30.1960932264369,17.219150623735,52.1628850616405
BEL,Belgium,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.50692894758397,1.28027223656542,1.73479957614583
BEN,Benin,Mortality rate age 1-59 months,MR1t59,Total,2023.5,51.3384501870298,38.7281509639595,68.7343189860589
BFA,Burkina Faso,Mortality rate age 1-59 months,MR1t59,Total,2023.5,54.1298939191556,33.5377842835674,85.8055403168349
BGD,Bangladesh,Mortality rate age 1-59 months,MR1t59,Total,2023.5,12.8407638626742,11.7317588156782,14.1308267091683
BGR,Bulgaria,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.49558430461994,3.20958410280058,3.79261496675757
BHR,Bahrain,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.2099080230602,3.73472117460898,4.72625760507644
BHS,Bahamas,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.56696984864158,2.52062631947753,4.82723352792358
BIH,Bosnia and Herzegovina,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.54502595573469,1.29810811164028,1.8167029237942
BLR,Belarus,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.67119775322455,1.1641874411553,2.22513407050426
BLZ,Belize,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.48210360436985,2.83365029491685,4.19155023326349
BOL,Bolivia (Plurinational State of),Mortality rate age 1-59 months,MR1t59,Total,2023.5,10.9946950910095,6.90563174148146,16.9832130195624
BRA,Brazil,Mortality rate age 1-59 months,MR1t59,Total,2023.5,6.88441616978885,5.97134553683881,7.89813329308727
BRB,Barbados,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.19043814454134,1.76584967495752,5.56022103348678
BRN,Brunei Darussalam,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.4787511682256,3.66309224438242,5.41565877632446
BTN,Bhutan,Mortality rate age 1-59 months,MR1t59,Total,2023.5,10.5308060010285,4.80764076858883,20.4846604657327
BWA,Botswana,Mortality rate age 1-59 months,MR1t59,Total,2023.5,19.0862990223253,6.51175412329217,53.069839972254
CAF,Central African Republic,Mortality rate age 1-59 months,MR1t59,Total,2023.5,63.4338334340248,45.6249304036175,86.5190215461694
CAN,Canada,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.68149914227689,1.55637091118387,1.81352572548071
CHE,Switzerland,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.12351243955999,1.00962842055811,1.24827498322718
CHL,Chile,Mortality rate age 1-59 months,MR1t59,Total,2023.5,2.54368652914561,2.18725793982346,2.92095230193357
CHN,China,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.37353497760196,2.96965151782005,3.84810423209687
CIV,Côte d'Ivoire,Mortality rate age 1-59 months,MR1t59,Total,2023.5,40.0529832633934,31.8725066229068,50.5093263358668
CMR,Cameroon,Mortality rate age 1-59 months,MR1t59,Total,2023.5,43.1105356079238,31.1220857692547,58.6825861403779
COD,Democratic Republic of the Congo,Mortality rate age 1-59 months,MR1t59,Total,2023.5,49.086913909287,27.0557348835767,85.6762559082542
COG,Congo,Mortality rate age 1-59 months,MR1t59,Total,2023.5,23.2550849963932,12.0846793034816,44.7316771604919
COK,Cook Islands,Mortality rate age 1-59 months,MR1t59,Total,2023.5,6.50155566388011,2.90133806127591,11.8012875191691
COL,Colombia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,5.52027457904891,3.33466540688804,8.93121458518645
COM,Comoros,Mortality rate age 1-59 months,MR1t59,Total,2023.5,17.6822533582649,11.8603669192901,25.3229468451555
CPV,Cabo Verde,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.29346868709635,2.56574867409284,4.11409768812925
CRI,Costa Rica,Mortality rate age 1-59 months,MR1t59,Total,2023.5,3.28564477765447,2.85094922252087,3.74943093815506
CUB,Cuba,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.1361307331651,3.33613588459664,5.19740934389817
CYP,Cyprus,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.58914871924543,1.15284575648483,2.19612899276565
CZE,Czechia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.25591136801095,1.1366383329416,1.38524112886353
DEU,Germany,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.37129407753267,1.30855827018821,1.43591489003651
DJI,Djibouti,Mortality rate age 1-59 months,MR1t59,Total,2023.5,22.8982416735364,11.0770245340507,44.9031636880481
DMA,Dominica,Mortality rate age 1-59 months,MR1t59,Total,2023.5,4.81188685796274,3.37416795872878,6.51341332923408
DNK,Denmark,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.67506350878699,1.32718445002876,2.1265759586902
DOM,Dominican Republic,Mortality rate age 1-59 months,MR1t59,Total,2023.5,9.88578600193868,6.12876620175963,15.2043389323731
DZA,Algeria,Mortality rate age 1-59 months,MR1t59,Total,2023.5,6.77540411637145,5.98215263063691,7.65085860835655
ECU,Ecuador,Mortality rate age 1-59 months,MR1t59,Total,2023.5,5.99965795988522,5.10707845345011,6.92278591590491
EGY,Egypt,Mortality rate age 1-59 months,MR1t59,Total,2023.5,8.35265812590224,5.03382405143583,13.8021429917747
ERI,Eritrea,Mortality rate age 1-59 months,MR1t59,Total,2023.5,19.3084496134349,10.1797624245658,36.6119998909785
ESP,Spain,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.4191223934471,1.29524795627481,1.54966398843651
EST,Estonia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.12249281983057,0.913602922417295,1.36934651380708
ETH,Ethiopia,Mortality rate age 1-59 months,MR1t59,Total,2023.5,19.624249952404,13.621399811088,27.6640873500334
FIN,Finland,Mortality rate age 1-59 months,MR1t59,Total,2023.5,0.974885915960066,0.851852091301958,1.11424537526348
FJI,Fiji,Mortality rate age 1-59 months,MR1t59,Total,2023.5,14.436456152309,11.2766176330373,18.2161188303081
FRA,France,Mortality rate age 1-59 months,MR1t59,Total,2023.5,1.57876671410551,1.49087793416264,1.67050236470302
FSM,Micronesia (Federated States of),Mortality rate age 1-59 months,MR1t59,Total,2023.5,11.0724281278036,3.91893083851308,26.6742213835265
